url,fid,name,nick,birth_date,height,weight,association,class,locality,country,gender,age
/fighter/Robert-Whiteford-47105,47105,Robert Whiteford,The Hammer,1983-04-12,69.0,145.0,Dinky Ninjas,Featherweight,"Armadale, West Lothian",Scotland,Male,42
/fighter/Mehdi-Baghdad-41993,41993,Mehdi Baghdad,The Sultan,1985-04-13,73.0,155.0,Black House,Lightweight,Six-Fours-les-Plages,France,Male,40
/fighter/Xavier-Foupa-Pokam-8761,8761,Xavier Foupa-Pokam,Professor X,1982-03-07,73.0,185.0,Snake Team,Middleweight,Paris,France,Male,43
/fighter/Lukasz-Sajewski-31110,31110,Lukasz Sajewski,Wookie,1990-11-27,68.0,155.0,Mighty Bulls Team,Lightweight,Gdansk,Poland,Male,34
/fighter/Sai-Wang-47118,47118,Sai Wang,The Fire Kylin,1986-01-16,72.0,170.0,AKA Thailand,Welterweight,Beijing,China,Male,39
/fighter/Allen-Berube-16459,16459,Allen Berube,Monstah,1974-08-25,68.0,155.0,Gracie Tampa,Lightweight,"Biddeford, Maine",United States,Male,50
/fighter/John-Polakowski-9512,9512,John Polakowski,Buckets of Blood,1981-06-21,69.0,155.0,The Pit,Lightweight,"San Luis Obsipo, California",United States,Male,43
/fighter/Roland-Delorme-37351,37351,Roland Delorme,Stunning,1983-12-18,69.0,135.0,Winnipeg Academy of MMA,Bantamweight,"Winnipeg, Manitoba",Canada,Male,41
/fighter/Jared-Rollins-5781,5781,Jared Rollins,J-Roc,1977-01-26,69.0,185.0,Team Oyama,Middleweight,"Stanton, California",United States,Male,48
/fighter/Scott-Junk-12943,12943,Scott Junk,Punk Haole,1978-12-17,73.0,265.0,MMA Development,Heavyweight,"Kailua, Hawaii",United States,Male,46
/fighter/Alfonso-Alcarez-229,229,Alfonso Alcarez,Alfie,1970-06-10,63.0,135.0,Nickwan Kick Gym,Bantamweight,"Las Vegas, Nevada",United States,Male,54
/fighter/Alexis-Dufresne-113687,113687,Alexis Dufresne,Sneaky Zebra,1990-08-31,69.0,143.0,Team Quest,Featherweight,"Temecula, California",United States,Female,34
/fighter/Leonardo-Guimaraes-14971,14971,Leonardo Guimaraes,Leleco,1982-04-15,72.0,185.0,MMA Masters,Middleweight,"Salvador, Bahia",Brazil,Male,43
/fighter/Geane-Herrera-79290,79290,Geane Herrera,La Pulga,1990-05-27,65.0,125.0,Banks MMA,Flyweight,"Tampa, Florida",United States,Male,34
/fighter/Leandro-Silva-86382,86382,Leandro Silva,Buscape,1985-11-11,70.0,170.0,Team Buscape,Welterweight,"Sao Paulo, Sao Paulo",Brazil,Male,39
/fighter/Peggy-Morgan-91565,91565,Peggy Morgan,The Daywalker,1979-12-06,73.0,135.0,Triumph MMA,Bantamweight,"Manchester, New Hampshire",United States,Female,45
/fighter/Mark-Robinson-280,280,Mark Robinson,White Rhino,1970-12-31,72.0,300.0,Cal Cooper,Super Heavyweight,"Atlanta, Georgia",USA,Male,54
/fighter/Alexandre-Dantas-264,264,Alexandre Dantas,Cafe,1979-01-03,74.0,238.0,Gracie Barra Combat Team,Heavyweight,Rio de Janeiro,Brazil,Male,46
/fighter/Pedro-Munhoz-52407,52407,Pedro Munhoz,The Young Punisher,1986-09-07,66.0,135.0,Black House,Bantamweight,"Sao Paulo, Sao Paulo",Brazil,Male,38
/fighter/Azamat-Gashimov-71175,71175,Azamat Gashimov,Tough Guy,1990-04-07,69.0,135.0,Jackson-Wink MMA,Bantamweight,Dagestan,Russia,Male,35
/fighter/Wagner-Campos-22197,22197,Wagner Campos,Galeto,1981-07-31,66.0,145.0,Fight Only,Featherweight,"Pinhais, Parana",Brazil,Male,43
/fighter/Douglas-Silva-de-Andrade-87981,87981,Douglas Silva de Andrade,D'Silva,1985-06-22,67.0,135.0,Pitbull Brothers,Bantamweight,"Castanhal, Para",Brazil,Male,39
/fighter/Brian-Houston-59769,59769,Brian Houston,B-Hue,1987-04-26,73.0,185.0,Disorderly Conduct,Middleweight,"Omaha, Nebraska",United States,Male,38
/fighter/Daniel-Jolly-83243,83243,Daniel Jolly,The Werewolf of Texas,1984-09-03,73.0,205.0,Rubicon Fightsport,Light Heavyweight,"Austin, Texas",United States,Male,40
/fighter/carlo-prater-6767,6767,Carlo Prater,Neo,1981-06-25,72.0,155.0,Prater MMA,Lightweight,"Brasilia, Federal District",Brazil,Male,43
/fighter/John-Albert-43796,43796,John Albert,Prince,1986-10-13,69.0,137.0,Victory Athletics,,"Puyallup, Washington",United States,Male,38
/fighter/Cortney-Casey-91121,91121,Cortney Casey,Cast Iron,1987-05-05,62.0,115.0,Freak Animal Fitness,Strawweight,"Phoenix, Arizona",United States,Female,38
/fighter/Bentley-Syler-123973,123973,Bentley Syler,Dr. Bolivia,1982-12-22,64.0,125.0,American Top Team,Flyweight,Santa Cruz,Bolivia,Male,42
/fighter/Jack-May-83949,83949,Jack May,The Outlaw,1981-04-14,80.0,253.0,CSW,Heavyweight,"Chino Hills, California",United States,Male,44
/fighter/Jeff-Joslin-6606,6606,Jeff Joslin,The Inferno,1975-04-30,72.0,170.0,Joslin MMA,Welterweight,"Hamilton, Ontario",Canada,Male,50
/fighter/Maryna-Moroz-151905,151905,Maryna Moroz,The Iron Woman,1991-09-08,67.0,115.0,YK Promotion,Strawweight,Dnipropetrovsk,Ukraine,Female,33
/fighter/Richard-Walsh-55587,55587,Richard Walsh,Filthy Rich,1988-12-01,72.0,170.0,VT1 Gym,Welterweight,"Sydney, New South Wales",Australia,Male,36
/fighter/Ben-Alloway-60790,60790,Ben Alloway,Benny Blanco,1981-02-19,70.0,170.0,BBA Mixed Martial Arts,Welterweight,"Gold Coast, Queensland",Australia,Male,44
/fighter/Jeff-Hougland-4870,4870,Jeff Hougland,Hellbound,1978-08-02,69.0,135.0,Combat Sport and Fitness,Bantamweight,"Enumclaw, Washington",United States,Male,46
/fighter/Alex-Morono-64894,64894,Alex Morono,The Great White,1990-08-16,71.0,170.0,Gracie Barra Woodlands,Welterweight,"Houston, Texas",United States,Male,34
/fighter/John-Cofer-33523,33523,John Cofer,The Potter,1984-04-29,69.0,145.0,Hardcore Gym,Featherweight,"Athens, Georgia",United States,Male,41
/fighter/Renan-do-Nascimento-Mota-Pegado-23156,23156,Renan Barao,The Baron,1987-01-31,67.0,135.0,Nova Uniao,Bantamweight,"Natal, Rio Grande do Norte",Brazil,Male,38
/fighter/Frank-Lester-22791,22791,Frank Lester,The Tank,1984-06-10,71.0,170.0,Jackson-Wink MMA,Welterweight,"Temecula, California",United States,Male,40
/fighter/Marlon-Vera-97179,97179,Marlon Vera,Chito,1992-12-02,68.0,135.0,Team Frank Vidal 5050,Bantamweight,Chone,Ecuador,Male,32
/fighter/Cesar-Arzamendia-87012,87012,Cesar Arzamendia,Goku,1991-01-31,71.0,145.0,Paraguay Combat Team,Featherweight,Asuncion,Paraguay,Male,34
/fighter/Mike-Nickels-11278,11278,Mike Nickels,Big,1971-12-13,76.0,204.0,Colorado Brazilian Jiu-Jitsu,Light Heavyweight,"Denver, Colorado",United States,Male,53
/fighter/Josh-Clopton-22105,22105,Josh Clopton,The Gentleman,1981-07-11,67.0,145.0,Skrap Pack,Featherweight,"San Francisco, California",United States,Male,43
/fighter/Cain-Carrizosa-84645,84645,Cain Carrizosa,The Insane,1986-07-22,68.0,155.0,Elite Team,Lightweight,"Woodlake, California",United States,Male,38
/fighter/Ben-Wall-78164,78164,Ben Wall,Manimal,1989-03-25,70.0,154.0,Gamebred Submission Fighting,Lightweight,"Brisbane, Queensland",Australia,Male,36
/fighter/Patrick-Barry-33342,33342,Pat Barry,HD,1979-07-07,71.0,237.0,Team Death Clutch,Heavyweight,"New Orleans, Louisiana",United States,Male,45
/fighter/tony-desouza-487,487,Tony DeSouza,The Peruvian Savage,1974-07-26,72.0,169.0,Millennia MMA,Welterweight,Cuzco,Peru,Male,50
/fighter/roan-carneiro-2886,2886,Roan Carneiro,Jucao,1978-06-02,71.0,170.0,American Top Team Atlanta,Welterweight,Rio de Janeiro,Brazil,Male,46
/fighter/Richardson-Moreira-72825,72825,Richardson Moreira,Rick Monstro,1984-03-31,74.0,205.0,Team Nogueira,Light Heavyweight,"Campinas, Sao Paulo",Brazil,Male,41
/fighter/Joanna-Jedrzejczyk-101411,101411,Joanna Jedrzejczyk,,1987-08-18,66.0,115.0,Berkut Arrachion Olsztyn,Strawweight,Olsztyn,Poland,Female,37
/fighter/Luke-Rockhold-23345,23345,Luke Rockhold,,1984-10-17,75.0,185.0,American Kickboxing Academy,Middleweight,"San Jose, California",United States,Male,40
/fighter/Royce-Gracie-19,19,Royce Gracie,,1966-12-12,72.0,176.0,Gracie Humaita,Middleweight,Rio de Janeiro,Brazil,Male,58
/fighter/Gleison-Tibau-5993,5993,Gleison Tibau,,1983-07-10,70.0,155.0,American Top Team,Lightweight,"Mossoro, Rio Grande do Norte",Brazil,Male,41
/fighter/George-Sotiropoulos-11702,11702,George Sotiropoulos,,1977-07-09,70.0,155.0,American Top Team,Lightweight,"Geelong, Victoria",Australia,Male,47
/fighter/Tyson-Griffin-11689,11689,Tyson Griffin,,1984-04-20,66.0,155.0,American Kickboxing Academy,Lightweight,"Santa Rosa, California",United States,Male,41
/fighter/Mark-Bocek-9781,9781,Mark Bocek,,1981-10-24,69.0,155.0,Tristar Gym,Lightweight,"Toronto, Ontario",Canada,Male,43
/fighter/Evan-Dunham-22038,22038,Evan Dunham,,1981-12-18,70.0,155.0,Xtreme Couture,Lightweight,"Eugene, Oregon",United States,Male,43
/fighter/Nate-Diaz-11451,11451,Nate Diaz,,1985-04-16,72.0,155.0,Cesar Gracie Fight Team,Lightweight,"Stockton, California",United States,Male,40
/fighter/Terry-Etim-13332,13332,Terry Etim,,1986-01-11,73.0,155.0,Team Kaobon,Lightweight,Liverpool,England,Male,39
/fighter/Kyle-Bradley-7918,7918,Kyle Bradley,,1982-08-19,70.0,170.0,Team Voodoo,Welterweight,"Denham Springs, Louisiana",United States,Male,42
/fighter/Jessica-Penne-21247,21247,Jessica Penne,,1983-01-30,65.0,115.0,Alliance MMA,Strawweight,"Huntington Beach, California",United States,Female,42
/fighter/Edson-Barboza-46259,46259,Edson Barboza,,1986-01-21,71.0,155.0,Ricardo Almeida Jiu-Jitsu,Lightweight,"Nova Friburgo, Rio de Janeiro",Brazil,Male,39
/fighter/Matt-Hughes-232,232,Matt Hughes,,1973-10-13,69.0,170.0,HIT Squad,Welterweight,"Hillsboro, Illinois",United States,Male,51
/fighter/Tim-Kennedy-2830,2830,Tim Kennedy,,1979-09-01,71.0,185.0,Jackson-Wink MMA,Middleweight,"Fort Bragg, North Carolina",United States,Male,45
/fighter/Kimo-Leopoldo-43,43,Kimo Leopoldo,,1968-01-04,75.0,235.0,Freelance,Heavyweight,"Huntington Beach, California",United States,Male,57
/fighter/Keith-Hackney-38,38,Keith Hackney,The Giant Killer,1958-04-15,71.0,200.0,,Light Heavyweight,"Addison, Illinois",United States,Male,67
/fighter/Art-Jimmerson-20,20,Art Jimmerson,,1963-08-04,73.0,196.0,,Light Heavyweight,"St. Louis, Missouri",United States,Male,61
/fighter/Patrick-Smith-21,21,Patrick Smith,,1963-07-16,74.0,225.0,,Heavyweight,"Denver, Colorado",United States,Male,61
/fighter/Gerard-Gordeau-15,15,Gerard Gordeau,,1955-03-30,77.0,216.0,Kamakura,Heavyweight,The Hague,Netherlands,Male,70
/fighter/Jason-DeLucia-22,22,Jason DeLucia,,1969-07-24,71.0,190.0,,Light Heavyweight,"Bellingham, Massachusets",United States,Male,55
/fighter/Jim-Miller-14463,14463,Jim Miller,,1983-08-30,68.0,155.0,Miller Brothers MMA,Lightweight,"Sparta, New Jersey",United States,Male,41
/fighter/Nick-Diaz-2831,2831,Nick Diaz,,1983-08-02,73.0,170.0,Cesar Gracie Fight Team,Welterweight,"Stockton, California",United States,Male,41
/fighter/John-Cholish-35867,35867,John Cholish,,1983-12-17,71.0,155.0,Renzo Gracie Jiu-Jitsu,Lightweight,"Hackettstown, New Jersey",United States,Male,41
/fighter/Jeff-Cox-9785,9785,Jeff Cox,,1968-08-02,,155.0,Strong Style Fight Team,Lightweight,"Cleveland, Ohio",United States,Male,56
/fighter/Adriano-Martins-9907,9907,Adriano Martins,,1982-12-16,70.0,154.0,Top Life Amazonas,Lightweight,"Manaus, Amazonas",Brazil,Male,42
/fighter/Caol-Uno-283,283,Caol Uno,,1975-05-08,67.0,145.0,Uno Dojo,Featherweight,"Yokosuka, Kanagawa",Japan,Male,50
/fighter/Roman-Mitichyan-6525,6525,Roman Mitichyan,,1978-04-09,70.0,155.0,,Lightweight,,Armenia,Male,47
/fighter/Dennis-Siver-9817,9817,Dennis Siver,,1979-01-13,67.0,145.0,Kiboju,Featherweight,Mannheim,Germany,Male,46
/fighter/George-Roop-16415,16415,George Roop,,1981-11-10,73.0,135.0,Apex MMA,Bantamweight,"Tucson, Arizona",United States,Male,43
/fighter/Yan-Cabral-27090,27090,Yan Cabral,,1983-05-13,72.0,170.0,Nova Uniao,Welterweight,"Visconde de Maua, Rio de Janeiro",Brazil,Male,42
/fighter/Thiago-Tavares-4647,4647,Thiago Tavares,,1984-11-08,67.0,145.0,Team Tavares,Featherweight,"Florianopolis, Santa Catarina",Brazil,Male,40
/fighter/Hermes-Franca-3068,3068,Hermes Franca,,1974-08-27,66.0,155.0,Team Hermes Franca,Lightweight,"Fortaleza, Ceara",Brazil,Male,50
/fighter/James-Lee-2224,2224,James Lee,,1973-09-22,71.0,205.0,Mash Fight Team,Light Heavyweight,"Sylvan Lake, Michigan",United States,Male,51
/fighter/David-Bielkheden-3863,3863,David Bielkheden,,1979-06-06,70.0,170.0,Brazilian Top Team,Welterweight,Stockholm,Sweden,Male,45
/fighter/Mac-Danzig-3396,3396,Mac Danzig,,1980-01-02,68.0,155.0,PKG,Lightweight,"Los Angeles, California",United States,Male,45
/fighter/Rodrigo-Damm-11507,11507,Rodrigo Damm,,1980-02-03,67.0,145.0,Alliance Jiu-Jitsu,Featherweight,"Sao Paulo, Sao Paulo",Brazil,Male,45
/fighter/Leonardo-Santos-4810,4810,Leonardo Santos,,1980-02-05,72.0,155.0,Nova Uniao,Lightweight,Rio de Janeiro,Brazil,Male,45
/fighter/Per-Eklund-3707,3707,Per Eklund,,1980-11-12,70.0,145.0,Hilti NHB,Featherweight,Stockholm,Sweden,Male,44
/fighter/Rory-Markham-10768,10768,Rory Markham,,1982-03-25,72.0,177.0,Miletich Martial Arts,Middleweight,"Bettendorf, Iowa",United States,Male,43
/fighter/Koji-Oishi-249,249,Koji Oishi,,1977-05-31,68.0,145.0,PANCRASEism,Featherweight,Tokyo,Japan,Male,47
/fighter/Junior-Assuncao-10380,10380,Junior Assuncao,,1981-06-24,69.0,145.0,Ascension MMA,Featherweight,"Athens, Georgia",Brazil,Male,43
/fighter/Renee-Forte-37684,37684,Renee Forte,,1987-03-27,68.0,156.0,Team Renee Forte,Lightweight,"Fortaleza, Ceara",Brazil,Male,38
/fighter/Gian-Villante-42802,42802,Gian Villante,,1985-04-18,74.0,205.0,Bellmore Kickboxing Academy,Light Heavyweight,"Bellmore, New York",United States,Male,40
/fighter/Shannon-Gugerty-11001,11001,Shannon Gugerty,,1981-12-30,70.0,145.0,Victory MMA,Featherweight,"San Diego, California",United States,Male,43
/fighter/Justin-Buchholz-18062,18062,Justin Buchholz,,1983-08-22,71.0,155.0,Team Alpha Male,Lightweight,"Sacramento, California",United States,Male,41
/fighter/Miguel-Torres-3006,3006,Miguel Torres,,1981-01-18,69.0,145.0,Tristar Gym,Featherweight,"East Chicago, Indiana",United States,Male,44
/fighter/Dokonjonosuke-Mishima-1170,1170,Dokonjonosuke Mishima,,1972-04-19,67.0,154.0,Cobra Kai MMA Dojo,Lightweight,,Japan,Male,53
/fighter/Frank-Mir-2329,2329,Frank Mir,,1979-05-24,75.0,262.0,Las Vegas Combat Club,Heavyweight,"Las Vegas, Nevada",United States,Male,45
/fighter/Masanori-Kanehara-13767,13767,Masanori Kanehara,,1982-11-18,67.0,135.0,Alpha,Bantamweight,"Tachikawa, Tokyo",Japan,Male,42
/fighter/Peter-Sobotta-15816,15816,Peter Sobotta,,1987-01-11,72.0,169.0,Planet Eater,Welterweight,Balingen,Germany,Male,38
/fighter/Cub-Swanson-11002,11002,Cub Swanson,,1983-11-02,67.0,145.0,Jackson-Wink MMA,Featherweight,"Palm Springs, California",United States,Male,41
/fighter/Bas-Rutten-214,214,Bas Rutten,El Guapo,1965-02-24,73.0,205.0,,Light Heavyweight,Eindhoven,Netherlands,Male,60
/fighter/Kelvin-Gastelum-74700,74700,Kelvin Gastelum,,1991-10-24,69.0,170.0,Yuma United Mixed Martial Arts,Welterweight,"Yuma, Arizona",United States,Male,33
/fighter/Brock-Lesnar-17522,17522,Brock Lesnar,,1977-07-12,75.0,264.0,Team Death Clutch,Heavyweight,"Webster, South Dakota",United States,Male,47
/fighter/Milana-Dudieva-43885,43885,Milana Dudieva,,1989-04-08,65.0,136.0,Peresvet FT,Bantamweight,"Vladikavkaz, North Ossetia",Russia,Female,36
/fighter/Antonio-Braga-Neto-19530,19530,Antonio Braga Neto,,1987-10-29,75.0,185.0,Team Nogueira,Middleweight,"Rio de Janeiro, Rio de Janeiro",Brazil,Male,37
/fighter/Neil-Magny-69166,69166,Neil Magny,,1987-08-03,75.0,170.0,Grudge Training Center,Welterweight,"Dolton, Illinois",United States,Male,37
/fighter/Amir-Sadollah-34071,34071,Amir Sadollah,,1980-08-27,71.0,170.0,Syndicate MMA,Welterweight,"Richmond, Virginia",United States,Male,44
/fighter/Shane-Carwin-14013,14013,Shane Carwin,,1975-01-04,74.0,254.0,Grudge Training Center,Heavyweight,"Greeley, Colorado",United States,Male,50
/fighter/Al-Iaquinta-42817,42817,Al Iaquinta,,1987-04-30,67.0,155.0,Serra-Longo Fight Team,Lightweight,"New York City, New York",United States,Male,38
/fighter/Katsunori-Kikuno-16806,16806,Katsunori Kikuno,,1981-10-30,68.0,145.0,Alliance-Square,Featherweight,Kagoshima,Japan,Male,43
/fighter/Forrest-Griffin-3526,3526,Forrest Griffin,,1979-07-01,75.0,205.0,Xtreme Couture,Light Heavyweight,"Athens, Georgia",United States,Male,45
/fighter/Ronys-Torres-20447,20447,Ronys Torres,,1986-08-13,68.0,155.0,Nova Uniao,Lightweight,"Manacapuru, Amazonas",Brazil,Male,38
/fighter/Lisa-Ellis-10071,10071,Lisa Ellis,,1982-11-15,64.0,110.0,United Training Center,Strawweight,"Olympia, Washington",United States,Female,42
/fighter/Mike-Lullo-36885,36885,Mike Lullo,,1979-07-24,68.0,145.0,,Featherweight,"Schaumburg, Illinois",United States,Male,45
/fighter/Thales-Leites-8593,8593,Thales Leites,,1981-09-06,73.0,185.0,Nova Uniao,Middleweight,"Niteroi, Rio de Janeiro",Brazil,Male,43
/fighter/Daniel-Sarafian-17665,17665,Daniel Sarafian,,1982-08-21,69.0,185.0,Power MMA,Middleweight,"Sao Paulo, Sao Paulo",Brazil,Male,42
/fighter/Ryan-LaFlare-34409,34409,Ryan LaFlare,,1983-10-01,73.0,170.0,Long Island MMA,Welterweight,"Lindenhurst, New York",United States,Male,41
/fighter/Stipe-Miocic-39537,39537,Stipe Miocic,,1982-08-19,76.0,245.0,Strong Style Fight Team,Heavyweight,"Independence, Ohio",United States,Male,42
/fighter/Sarah-Kaufman-16524,16524,Sarah Kaufman,,1985-09-20,65.0,136.0,Zugec Ultimate Martial Arts,Bantamweight,"Victoria, British Columbia",Canada,Female,39
/fighter/Daniel-Cormier-52311,52311,Daniel Cormier,,1979-03-20,71.0,205.0,American Kickboxing Academy,Light Heavyweight,"San Jose, California",United States,Male,46
/fighter/Cain-Velasquez-19102,19102,Cain Velasquez,,1982-07-28,73.0,241.0,American Kickboxing Academy,Heavyweight,"Salinas, California",United States,Male,42
/fighter/Sara-McMann-67094,67094,Sara McMann,,1980-09-24,65.0,135.0,Revolution MMA,Bantamweight,"Gaffney, South Carolina",United States,Female,44
/fighter/Chael-Sonnen-4112,4112,Chael Sonnen,,1977-04-03,73.0,205.0,Team Quest,Light Heavyweight,"West Linn, Oregon",United States,Male,48
/fighter/Dustin-Ortiz-58097,58097,Dustin Ortiz,,1988-12-25,65.0,125.0,Roufusport,Flyweight,"Goshen, Indiana",United States,Male,36
/fighter/Isaac-Vallie-Flagg-8180,8180,Isaac Vallie-Flagg,,1978-04-08,68.0,159.0,Jackson-Wink MMA,Welterweight,"Santa Fe, New Mexico",United States,Male,47
/fighter/Joseph-Benavidez-15008,15008,Joseph Benavidez,,1984-07-31,64.0,125.0,Team Alpha Male,Flyweight,"Sacramento, California",United States,Male,40
/fighter/Ricardo-Romero-23978,23978,Ricardo Romero,,1978-04-15,72.0,205.0,AMA Fight Club,Light Heavyweight,"North Brunswick, New Jersey",United States,Male,47
/fighter/Riki-Fukuda-10229,10229,Riki Fukuda,,1981-01-06,72.0,185.0,Grabaka,Middleweight,"Tokyo, Kanto",Japan,Male,44
/fighter/Renzo-Gracie-290,290,Renzo Gracie,,1967-03-11,70.0,171.0,Renzo Gracie Jiu-Jitsu,Welterweight,Rio de Janeiro,Brazil,Male,58
/fighter/Gil-Castillo-553,553,Gil Castillo,,1965-10-21,69.0,170.0,Cesar Gracie Fight Team,Welterweight,"Concord, California",United States,Male,59
/fighter/Chris-Haseman-1449,1449,Chris Haseman,The Hammer,1969-06-02,71.0,198.0,Rings Australia,Light Heavyweight,,Australia,Male,55
/fighter/Akihiro-Gono-1217,1217,Akihiro Gono,,1974-10-07,69.0,155.0,OxyGym Fight Team,Lightweight,"Higashikurume, Tokyo",Japan,Male,50
/fighter/Will-Campuzano-35521,35521,Will Campuzano,,1986-05-27,69.0,125.0,Mohler MMA,Flyweight,"Mount Pleasant, Texas",United States,Male,38
/fighter/Antonio-Banuelos-2580,2580,Antonio Banuelos,,1979-09-23,63.0,125.0,The Pit,Flyweight,"San Luis Obispo, California",United States,Male,45
/fighter/Naoyuki-Kotani-393,393,Naoyuki Kotani,,1981-12-08,68.0,154.0,Rodeo Style,Lightweight,"Yokohama, Kanagawa",Japan,Male,43
/fighter/Frank-Shamrock-284,284,Frank Shamrock,,1972-12-08,70.0,185.0,The Alliance,Middleweight,"Santa Monica, California",United States,Male,52
/fighter/David-Abbott-110,110,David Abbott,Tank,1965-04-26,72.0,250.0,,Heavyweight,"Huntington Beach, California",United States,Male,60
/fighter/Roger-Gracie-19854,19854,Roger Gracie,,1981-09-26,76.0,186.0,Black House,Middleweight,Rio de Janeiro,Brazil,Male,43
/fighter/Alex-Schoenauer-4000,4000,Alex Schoenauer,,1976-05-05,75.0,185.0,Xtreme Couture,Middleweight,"Las Vegas, Nevada",United States,Male,49
/fighter/Trevor-Prangley-4789,4789,Trevor Prangley,,1972-08-24,72.0,205.0,American Kickboxing Academy,Light Heavyweight,"Cape Town, Western Cape",South Africa,Male,52
/fighter/Yuki-Sasaki-1255,1255,Yuki Sasaki,,1976-09-12,72.0,180.0,Grabaka,Middleweight,Tokyo,Japan,Male,48
/fighter/Sanae-Kikuta-252,252,Sanae Kikuta,,1971-09-10,69.0,200.0,Grabaka,Light Heavyweight,Tokyo,Japan,Male,53
/fighter/Zak-Cummings-31808,31808,Zak Cummings,,1984-08-02,72.0,170.0,Glory MMA and Fitness,Welterweight,"Springfield, Missouri",United States,Male,40
/fighter/Dante-Rivera-5746,5746,Dante Rivera,,1974-12-08,72.0,170.0,Renzo Gracie Jiu-Jitsu,Welterweight,"Jackson, New Jersey",United States,Male,50
/fighter/Paul-Varelans-112,112,Paul Varelans,The Polar Bear,1969-09-17,80.0,300.0,,Super Heavyweight,"Fairbanks, Alaska",United States,Male,55
/fighter/Mike-Pierce-25415,25415,Mike Pierce,,1980-09-01,68.0,170.0,Sports Lab,Welterweight,"Portland, Oregon",United States,Male,44
/fighter/Mark-Eddiva-75370,75370,Mark Eddiva,,1986-02-16,68.0,145.0,Lakay MMA,Featherweight,,Philippines,Male,39
/fighter/Yui-Chul-Nam-15987,15987,Yui Chul Nam,The Korean Bulldozer,1981-07-16,69.0,145.0,,Featherweight,,South Korea,Male,43
