event_date,event_name,weight_class,fighter1,fighter2,favourite,underdog,favourite_odds,underdog_odds,betting_outcome,outcome,method,round,fighter1_height,fighter1_curr_weight,fighter1_dob,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter2_height,fighter2_curr_weight,fighter2_dob,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,events_extract_ts,odds_extract_ts,fighter_extract_ts,match_key
2023-01-21,UFC 283: Teixeira vs. Hill,Women's Featherweight,josiane nunes,zarah fairn,,,,,,fighter1,U-DEC,3.0,157.48,65.77084,23/12/1993,170.18,Southpaw,7.22,0.44,5.85,0.52,0.0,0.0,0.7,0.0,172.72,61.23492,10/12/1983,182.88,Orthodox,4.55,0.31,7.4,0.45,0.0,0.0,0.6,0.0,02:55.2,,50:57.0,2023-01-21_josiane nunes_zarah fairn
2023-01-21,UFC 283: Teixeira vs. Hill,Bantamweight,daniel marcos,saimon oliveira,Saimon Oliveira,Daniel Marcos,1.78,2.25,underdog,fighter1,KO/TKO              Knees,2.0,170.18,61.23492,07/03/1993,175.26,Orthodox,4.88,0.46,3.7,0.69,0.4,0.5,0.89,0.0,162.56,61.23492,21/04/1991,182.88,Orthodox,2.82,0.41,3.91,0.48,1.21,0.25,0.35,1.6,02:55.2,40:25.9,50:57.0,2023-01-21_daniel marcos_saimon oliveira
2023-01-14,UFC Fight Night: Strickland vs. Imavov,Light Heavyweight,sean strickland,nassourdine imavov,Nassourdine Imavov,Sean Strickland,1.77,2.2,underdog,fighter1,U-DEC,5.0,185.42,83.91452,27/02/1991,193.04,Orthodox,5.82,0.41,4.24,0.63,0.92,0.64,0.84,0.2,190.5,83.91452,01/03/1995,190.5,Orthodox,4.55,0.53,3.76,0.58,1.09,0.31,0.72,1.7,02:55.2,40:25.9,50:57.0,2023-01-14_sean strickland_nassourdine imavov
2023-01-14,UFC Fight Night: Strickland vs. Imavov,Featherweight,dan ige,damon jackson,Dan Ige,Damon Jackson,1.79,2.2,favourite,fighter1,KO/TKO              Punch,2.0,170.18,65.77084,06/08/1991,180.34,Orthodox,3.96,0.45,3.69,0.57,1.15,0.26,0.56,0.3,180.34,65.77084,08/08/1988,180.34,Switch,3.02,0.4,3.46,0.5,2.44,0.34,0.4,1.6,02:55.2,40:25.9,50:57.0,2023-01-14_dan ige_damon jackson
2023-01-14,UFC Fight Night: Strickland vs. Imavov,Middleweight,roman kopylov,punahele soriano,Punahele Soriano,Roman Kopylov,1.73,2.32,underdog,fighter1,KO/TKO              Kick,2.0,182.88,83.91452,04/05/1991,190.5,Southpaw,4.72,0.53,4.11,0.6,0.47,0.5,0.92,0.0,180.34,83.91452,22/11/1992,182.88,Southpaw,4.04,0.45,4.22,0.48,0.9,0.4,0.3,0.0,02:55.2,40:25.9,50:57.0,2023-01-14_roman kopylov_punahele soriano
2023-01-14,UFC Fight Night: Strickland vs. Imavov,Women's Bantamweight,raquel pennington,ketlen vieira,Ketlen Vieira,Raquel Pennington,1.82,2.32,underdog,fighter1,S-DEC,3.0,170.18,61.23492,05/09/1988,170.18,Orthodox,4.02,0.5,3.34,0.62,0.93,0.27,0.63,0.6,172.72,61.23492,26/08/1991,172.72,Orthodox,3.04,0.41,3.92,0.51,1.51,0.44,0.92,0.6,02:55.2,40:25.9,50:57.0,2023-01-14_raquel pennington_ketlen vieira
2023-01-14,UFC Fight Night: Strickland vs. Imavov,Bantamweight,umar nurmagomedov,raoni barcelos,Umar Nurmagomedov,Raoni Barcelos,1.12,8.0,favourite,fighter1,KO/TKO              Punch,1.0,172.72,61.23492,03/01/1996,175.26,Orthodox,4.85,0.7,0.73,0.75,4.28,0.45,1.0,0.9,170.18,61.23492,01/05/1987,170.18,Orthodox,5.38,0.51,5.03,0.61,1.8,0.37,0.9,0.4,02:55.2,40:25.9,50:57.0,2023-01-14_umar nurmagomedov_raoni barcelos
2023-01-14,UFC Fight Night: Strickland vs. Imavov,Bantamweight,javid basharat,mateus mendonca,Javid Basharat,Mateus Mendonca,1.3,4.2,favourite,fighter1,U-DEC,3.0,175.26,61.23492,07/09/1995,175.26,Orthodox,5.64,0.6,2.3,0.66,2.03,0.57,0.85,0.2,167.64,56.699,17/01/1999,180.34,Orthodox,2.41,0.38,6.27,0.29,1.9,0.18,0.4,0.0,02:55.2,40:25.9,50:57.0,2023-01-14_javid basharat_mateus mendonca
2023-01-14,UFC Fight Night: Strickland vs. Imavov,Middleweight,abdul razak alhassan,claudio ribeiro,Abdul Razak Alhassan,Claudio Ribeiro,1.94,2.0,favourite,fighter1,KO/TKO              Punches,2.0,177.8,83.91452,11/08/1985,185.42,Orthodox,3.54,0.48,4.02,0.55,0.97,0.38,0.52,0.0,185.42,83.91452,17/07/1992,195.58,Orthodox,4.65,0.57,3.34,0.31,0.76,0.5,0.75,0.0,02:55.2,40:25.9,50:57.0,2023-01-14_abdul razak alhassan_claudio ribeiro
2023-01-14,UFC Fight Night: Strickland vs. Imavov,Lightweight,mateusz rebecki,nick fiore,Nick Fiore,Mateusz Rebecki,inf,inf,underdog,fighter1,U-DEC,3.0,170.18,70.30676,03/11/1992,167.64,Southpaw,5.57,0.53,2.18,0.63,3.5,0.66,0.66,1.2,177.8,70.30676,10/12/1997,182.88,Orthodox,2.83,0.46,7.93,0.42,2.5,0.45,0.71,0.0,02:55.2,40:25.9,50:57.0,2023-01-14_mateusz rebecki_nick fiore
2023-01-14,UFC Fight Night: Strickland vs. Imavov,Flyweight,allan nascimento,carlos hernandez,Allan Nascimento,Carlos Hernandez,1.33,3.8,favourite,fighter1,SUB              Rear Naked Choke,1.0,172.72,56.699,11/09/1991,175.26,Orthodox,3.21,0.61,2.28,0.5,1.55,0.26,0.16,0.9,172.72,56.699,25/10/1993,170.18,Orthodox,5.51,0.46,4.41,0.49,1.24,0.16,0.65,0.3,02:55.2,40:25.9,50:57.0,2023-01-14_allan nascimento_carlos hernandez
2023-01-14,UFC Fight Night: Strickland vs. Imavov,Featherweight,dan argueta,nick aguirre,Dan Argueta,Nick Aguirre,inf,inf,favourite,fighter1,U-DEC,3.0,170.18,61.23492,13/08/1993,172.72,Southpaw,2.41,0.52,1.45,0.52,2.78,0.6,0.5,1.9,175.26,61.23492,15/01/1996,187.96,Southpaw,0.93,0.31,3.13,0.44,0.0,0.0,0.33,1.0,02:55.2,40:25.9,50:57.0,2023-01-14_dan argueta_nick aguirre
2023-01-14,UFC Fight Night: Strickland vs. Imavov,Flyweight,charles johnson,jimmy flick,Charles Johnson,Jimmy Flick,1.3,3.95,favourite,fighter1,KO/TKO              Punches,1.0,175.26,56.699,10/01/1991,177.8,Switch,4.23,0.52,3.75,0.54,0.23,0.14,0.54,0.2,170.18,56.699,07/09/1990,172.72,Orthodox,1.99,0.5,5.05,0.38,1.66,0.27,0.0,4.4,02:55.2,40:25.9,50:57.0,2023-01-14_charles johnson_jimmy flick
